"TIME","GEO","UNIT","ICCS","Value","Flag and Footnotes"
"2010-01-01T00:00:00","Former Yugoslav Republic of Macedonia, the","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,055",""
"2011-01-01T00:00:00","Former Yugoslav Republic of Macedonia, the","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","945",""
"2012-01-01T00:00:00","Former Yugoslav Republic of Macedonia, the","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","841",""
"2003-01-01T00:00:00","Albania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2004-01-01T00:00:00","Albania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2005-01-01T00:00:00","Albania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2006-01-01T00:00:00","Albania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2007-01-01T00:00:00","Albania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2008-01-01T00:00:00","Albania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","241",""
"2009-01-01T00:00:00","Albania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2010-01-01T00:00:00","Albania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2011-01-01T00:00:00","Albania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2012-01-01T00:00:00","Albania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2003-01-01T00:00:00","Serbia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","25,513",""
"2004-01-01T00:00:00","Serbia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","27,950",""
"2005-01-01T00:00:00","Serbia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","29,068",""
"2006-01-01T00:00:00","Serbia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","28,864",""
"2007-01-01T00:00:00","Serbia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","29,316",""
"2008-01-01T00:00:00","Serbia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","29,582",""
"2009-01-01T00:00:00","Serbia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","32,061",""
"2010-01-01T00:00:00","Serbia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","32,167",""
"2011-01-01T00:00:00","Serbia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","34,249",""
"2012-01-01T00:00:00","Serbia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","33,732",""
"2003-01-01T00:00:00","Turkey","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","96,209",""
"2004-01-01T00:00:00","Turkey","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","108,371",""
"2005-01-01T00:00:00","Turkey","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","125,467",""
"2006-01-01T00:00:00","Turkey","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","165,119",""
"2007-01-01T00:00:00","Turkey","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","138,576",""
"2008-01-01T00:00:00","Turkey","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","167,122",""
"2009-01-01T00:00:00","Turkey","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","206,724",""
"2010-01-01T00:00:00","Turkey","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","234,707",""
"2011-01-01T00:00:00","Turkey","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","229,119",""
"2012-01-01T00:00:00","Turkey","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","247,961",""
"2003-01-01T00:00:00","Bosnia and Herzegovina","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2004-01-01T00:00:00","Bosnia and Herzegovina","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2005-01-01T00:00:00","Bosnia and Herzegovina","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2006-01-01T00:00:00","Bosnia and Herzegovina","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2007-01-01T00:00:00","Bosnia and Herzegovina","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2008-01-01T00:00:00","Bosnia and Herzegovina","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,510",""
"2009-01-01T00:00:00","Bosnia and Herzegovina","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,841",""
"2010-01-01T00:00:00","Bosnia and Herzegovina","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2011-01-01T00:00:00","Bosnia and Herzegovina","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,877",""
"2012-01-01T00:00:00","Bosnia and Herzegovina","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,851",""
"2003-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2004-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2005-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2006-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2007-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2008-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","17,186",""
"2009-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","16,199",""
"2010-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","18,161",""
"2011-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","22,849",""
"2012-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","23,085",""
