Id,Country,City,Latitude,Longitude,Altitude,"position.minLat","position.maxLat","position.minLong","position.maxLong","position.lat","position.long","position.Altitude"
9692,Tanzania,Matai,"-8.3000000","31.5166664","1670.0","-8.305000000000001","-8.295","31.5116664","31.521666399999997","-8.3","31.5166664","1670.0"
9693,Tanzania,"Old Shinyanga","-3.5500000","33.4000015","1187.0","-3.5549999999999997","-3.545","33.3950015","33.405001500000004","-3.55","33.4000015","1187.0"
9694,Tanzania,Urambo,"-5.0666667","32.0499992","1109.0","-5.0716667","-5.0616667","32.0449992","32.054999200000005","-5.0666667","32.0499992","1109.0"
9695,Tanzania,Mgandu,"-5.9500000","34.1333351","1454.0","-5.955","-5.945","34.128335099999994","34.1383351","-5.95","34.1333351","1454.0"
9696,Tanzania,Kibaha,"-6.7666667","38.9166679","156.0","-6.7716667","-6.7616667","38.9116679","38.9216679","-6.7666667","38.9166679","156.0"
9697,Tanzania,Songwa,"-3.5166667","33.5166664","1157.0","-3.5216667","-3.5116667","33.511666399999996","33.5216664","-3.5166667","33.5166664","1157.0"
9698,Tanzania,Kiomboi,"-4.2666667","34.3666649","1528.0","-4.2716667","-4.2616667","34.3616649","34.371664900000006","-4.2666667","34.3666649","1528.0"
9699,Tanzania,Kondoa,"-4.9000000","35.7833328","1400.0","-4.905","-4.8950000000000005","35.778332799999994","35.7883328","-4.9","35.7833328","1400.0"
9700,Thailand,Bangkok,"13.7500000","100.5166702","2.0","13.745","13.755","100.5116702","100.52167019999999","13.75","100.5166702","2.0"
9701,Thailand,"Samut Prakan","13.5993364","100.5967560","2.0","13.5943364","13.604336400000001","100.591756","100.601756","13.5993364","100.596756","2.0"
9702,Thailand,"Udon Thani","17.4075000","102.7930527","175.0","17.4025","17.412499999999998","102.78805270000001","102.7980527","17.4075","102.7930527","175.0"
9703,Thailand,"Chon Buri","13.3666667","100.9833298","-9999.0","13.361666699999999","13.3716667","100.97832980000001","100.9883298","13.3666667","100.9833298","-9999.0"
9704,Thailand,"Nakhon Ratchasima","14.9706567","102.1019516","183.0","14.965656699999998","14.9756567","102.09695160000001","102.1069516","14.9706567","102.1019516","183.0"
9705,Thailand,"Chiang Mai","18.7902778","98.9816666","312.0","18.7852778","18.795277799999997","98.9766666","98.98666659999999","18.7902778","98.9816666","312.0"
9706,Thailand,"Hat Yai","7.0166667","100.4666672","71.0","7.0116667","7.0216667","100.46166720000001","100.4716672","7.0166667","100.4666672","71.0"
9707,Thailand,"Pak Kret","13.9166667","100.5000000","2.0","13.9116667","13.921666700000001","100.495","100.505","13.9166667","100.5","2.0"
9708,Thailand,"Si Racha","13.1666667","100.9333344","-9999.0","13.1616667","13.171666700000001","100.92833440000001","100.9383344","13.1666667","100.9333344","-9999.0"
9709,Thailand,"Phra Pradaeng","13.6666667","100.5333328","2.0","13.6616667","13.671666700000001","100.5283328","100.53833279999999","13.6666667","100.5333328","2.0"
9710,Thailand,Lampang,"18.2983333","99.5072250","224.0","18.2933333","18.3033333","99.50222500000001","99.512225","18.2983333","99.507225","224.0"
9711,Thailand,"Khon Kaen","16.4333333","102.8333359","162.0","16.428333300000002","16.4383333","102.8283359","102.83833589999999","16.4333333","102.8333359","162.0"
9712,Thailand,"Surat Thani","9.1333333","99.3166656","2.0","9.1283333","9.138333300000001","99.3116656","99.32166559999999","9.1333333","99.3166656","2.0"
9713,Thailand,"Ban Rangsit","14.0166667","100.7333298","10.0","14.0116667","14.0216667","100.72832980000001","100.7383298","14.0166667","100.7333298","10.0"
9714,Thailand,"Ubon Ratchathani","15.2330556","104.8630524","128.0","15.2280556","15.238055600000001","104.8580524","104.8680524","15.2330556","104.8630524","128.0"
9715,Thailand,"Nakhon Si Thammarat","8.4333333","99.9666672","10.0","8.428333299999998","8.4383333","99.96166720000001","99.9716672","8.4333333","99.9666672","10.0"
9716,Thailand,"Changwat Rayong","12.6833333","101.2833328","8.0","12.678333299999998","12.6883333","101.2783328","101.28833279999999","12.6833333","101.2833328","8.0"
9717,Thailand,"Khlong Luang","14.0666667","100.6500015","8.0","14.0616667","14.071666700000002","100.6450015","100.6550015","14.0666667","100.6500015","8.0"
9718,Thailand,"Nakhon Pathom","13.8166667","100.0500031","4.0","13.8116667","13.821666700000002","100.0450031","100.0550031","13.8166667","100.0500031","4.0"
9719,Thailand,Phitsanulok,"16.8333333","100.2500000","41.0","16.8283333","16.8383333","100.245","100.255","16.8333333","100.25","41.0"
9720,Thailand,Chanthaburi,"12.6000000","102.1500015","6.0","12.594999999999999","12.605","102.1450015","102.1550015","12.6","102.1500015","6.0"
9721,Thailand,"Ban Phattha Ya","12.9333333","100.8833313","8.0","12.928333299999998","12.9383333","100.8783313","100.88833129999999","12.9333333","100.8833313","8.0"
9722,Thailand,Yala,"6.5427778","101.2836075","33.0","6.5377778","6.5477777999999995","101.2786075","101.2886075","6.5427778","101.2836075","33.0"
9723,Thailand,Ratchaburi,"13.5333333","99.8000031","6.0","13.5283333","13.538333300000001","99.7950031","99.8050031","13.5333333","99.8000031","6.0"
9724,Thailand,Phuket,"7.8833333","98.4000015","9.0","7.8783333","7.8883333","98.3950015","98.4050015","7.8833333","98.4000015","9.0"
9725,Thailand,"Ban Mai","7.2000000","100.5500031","181.0","7.195","7.205","100.5450031","100.5550031","7.2","100.5500031","181.0"
9726,Thailand,"Phra Nakhon Si Ayutthaya","14.3500000","100.5500031","14.0","14.344999999999999","14.355","100.5450031","100.5550031","14.35","100.5500031","14.0"
9727,Thailand,"Chiang Rai","19.9000000","99.8333359","386.0","19.895","19.904999999999998","99.8283359","99.83833589999999","19.9","99.8333359","386.0"
9728,Thailand,"Bang Kruai","13.8000000","100.4833298","2.0","13.795","13.805000000000001","100.47832980000001","100.4883298","13.8","100.4833298","2.0"
9729,Thailand,"Sakon Nakhon","17.1666667","104.1500015","174.0","17.1616667","17.1716667","104.1450015","104.1550015","17.1666667","104.1500015","174.0"
9730,Thailand,"Krathum Baen","13.6500000","100.2666702","2.0","13.645","13.655000000000001","100.2616702","100.27167019999999","13.65","100.2666702","2.0"
9731,Thailand,Trang,"7.5563344","99.6114044","33.0","7.5513344","7.5613344","99.6064044","99.6164044","7.5563344","99.6114044","33.0"
9732,Thailand,Sattahip,"12.6666667","100.9000015","13.0","12.6616667","12.671666700000001","100.8950015","100.9050015","12.6666667","100.9000015","13.0"
9733,Thailand,Kanchanaburi,"14.0041160","99.5483246","21.0","13.999115999999999","14.009116","99.5433246","99.5533246","14.004116","99.5483246","21.0"
9734,Thailand,"Nong Khai","17.8761111","102.7444458","164.0","17.8711111","17.8811111","102.7394458","102.74944579999999","17.8761111","102.7444458","164.0"
9735,Thailand,"Samut Sakhon","13.5333333","100.2833328","2.0","13.5283333","13.538333300000001","100.2783328","100.28833279999999","13.5333333","100.2833328","2.0"
9736,Thailand,"Ban Lam Luk Ka","13.9773817","100.7777634","2.0","13.9723817","13.982381700000001","100.7727634","100.7827634","13.9773817","100.7777634","2.0"
9737,Thailand,"Kamphaeng Phet","16.4666667","99.5000000","72.0","16.461666700000002","16.4716667","99.495","99.505","16.4666667","99.5","72.0"
9738,Thailand,Chaiyaphum,"15.8000000","102.0333328","198.0","15.795","15.805000000000001","102.0283328","102.03833279999999","15.8","102.0333328","198.0"
9739,Thailand,Uttaradit,"17.6311111","100.1008301","75.0","17.6261111","17.636111099999997","100.0958301","100.10583009999999","17.6311111","100.1008301","75.0"
9740,Thailand,"Lop Buri","14.8000000","100.6166687","6.0","14.795","14.805000000000001","100.61166870000001","100.6216687","14.8","100.6166687","6.0"
9741,Thailand,"Ban Pong","13.8166667","99.8833313","19.0","13.8116667","13.821666700000002","99.8783313","99.88833129999999","13.8166667","99.8833313","19.0"
9742,Thailand,"Phra Phutthabat","14.7166667","100.8000031","51.0","14.711666699999999","14.7216667","100.7950031","100.8050031","14.7166667","100.8000031","51.0"
9743,Thailand,Chumphon,"10.5000000","99.1666641","11.0","10.495","10.505","99.16166410000001","99.1716641","10.5","99.1666641","11.0"
9744,Thailand,Klaeng,"12.7833333","101.6500015","9.0","12.7783333","12.788333300000001","101.6450015","101.6550015","12.7833333","101.6500015","9.0"
9745,Thailand,Kalasin,"16.4333333","103.5000000","152.0","16.428333300000002","16.4383333","103.495","103.505","16.4333333","103.5","152.0"
9746,Thailand,"Suphan Buri","14.4666667","100.1166687","10.0","14.461666699999999","14.4716667","100.11166870000001","100.1216687","14.4666667","100.1166687","10.0"
9747,Thailand,"Tha Maka","13.9000000","99.7666702","20.0","13.895","13.905000000000001","99.7616702","99.77167019999999","13.9","99.7666702","20.0"
9748,Thailand,"Maha Sarakham","16.1833333","103.3000031","143.0","16.178333300000002","16.1883333","103.2950031","103.3050031","16.1833333","103.3000031","143.0"
9749,Thailand,Phetchabun,"16.4190435","101.1605606","122.0","16.414043500000002","16.4240435","101.1555606","101.16556059999999","16.4190435","101.1605606","122.0"
9750,Thailand,"Hua Hin","12.5706485","99.9587631","-9999.0","12.5656485","12.575648500000002","99.9537631","99.9637631","12.5706485","99.9587631","-9999.0"
9751,Thailand,Chachoengsao,"13.7000000","101.0833359","2.0","13.694999999999999","13.705","101.0783359","101.08833589999999","13.7","101.0833359","2.0"
9752,Thailand,"Cha-am","12.8000000","99.9666672","8.0","12.795","12.805000000000001","99.96166720000001","99.9716672","12.8","99.9666672","8.0"
9753,Thailand,"Pak Chong","14.7041667","101.4130554","319.0","14.6991667","14.7091667","101.40805540000001","101.4180554","14.7041667","101.4130554","319.0"
9754,Thailand,Narathiwat,"6.4244444","101.8236084","1.0","6.4194444","6.4294443999999995","101.8186084","101.8286084","6.4244444","101.8236084","1.0"
9755,Thailand,"Pran Buri","12.3833333","99.9166641","3.0","12.3783333","12.388333300000001","99.91166410000001","99.9216641","12.3833333","99.9166641","3.0"
9756,Thailand,Surin,"14.8833333","103.4833298","158.0","14.8783333","14.888333300000001","103.47832980000001","103.4883298","14.8833333","103.4833298","158.0"
9757,Thailand,Phetchaburi,"13.1000000","99.9499969","5.0","13.094999999999999","13.105","99.9449969","99.9549969","13.1","99.9499969","5.0"
9758,Thailand,"Chum Phae","16.5333333","102.0999985","217.0","16.5283333","16.538333299999998","102.0949985","102.1049985","16.5333333","102.0999985","217.0"
9759,Thailand,Sadao,"6.6333333","100.4333344","71.0","6.6283333","6.6383333","100.42833440000001","100.4383344","6.6333333","100.4333344","71.0"
9760,Thailand,"Si Sa Ket","15.1166667","104.3333359","120.0","15.111666699999999","15.1216667","104.3283359","104.33833589999999","15.1166667","104.3333359","120.0"
9761,Thailand,"Mae Sot","16.7166667","98.5666656","208.0","16.711666700000002","16.7216667","98.5616656","98.57166559999999","16.7166667","98.5666656","208.0"
9762,Thailand,Phatthalung,"7.6166667","100.0833359","77.0","7.6116667","7.6216667","100.0783359","100.08833589999999","7.6166667","100.0833359","77.0"
9763,Thailand,"Warin Chamrap","15.2000000","104.8833313","138.0","15.194999999999999","15.205","104.8783313","104.88833129999999","15.2","104.8833313","138.0"
9764,Thailand,"Sungai Kolok","6.0266667","101.9677811","54.0","6.0216667","6.0316667","101.9627811","101.97278109999999","6.0266667","101.9677811","54.0"
9765,Thailand,"Tha Yang","12.9577209","99.9055481","13.0","12.9527209","12.9627209","99.90054810000001","99.9105481","12.9577209","99.9055481","13.0"
9766,Thailand,"Ban Phaeo","13.5833333","100.1166687","2.0","13.578333299999999","13.5883333","100.11166870000001","100.1216687","13.5833333","100.1166687","2.0"
9767,Thailand,"Bang Bua Thong","13.9166667","100.4333344","2.0","13.9116667","13.921666700000001","100.42833440000001","100.4383344","13.9166667","100.4333344","2.0"
9768,Thailand,"Nong Khae","14.3333333","100.8666687","8.0","14.328333299999999","14.3383333","100.86166870000001","100.8716687","14.3333333","100.8666687","8.0"
9769,Thailand,Mukdahan,"16.5333333","104.7166672","154.0","16.5283333","16.538333299999998","104.71166720000001","104.7216672","16.5333333","104.7166672","154.0"
9770,Thailand,"Ban Na","17.0305556","99.7525024","54.0","17.0255556","17.0355556","99.7475024","99.75750239999999","17.0305556","99.7525024","54.0"
9771,Thailand,"Ko Samui","9.5342254","99.9353714","17.0","9.5292254","9.539225400000001","99.9303714","99.94037139999999","9.5342254","99.9353714","17.0"
9772,Thailand,"Bang Lamung","13.0470378","100.9289093","4.0","13.0420378","13.0520378","100.9239093","100.9339093","13.0470378","100.9289093","4.0"
9773,Thailand,"Roi Et","16.0567014","103.6530838","149.0","16.051701400000002","16.0617014","103.64808380000001","103.6580838","16.0567014","103.6530838","149.0"
9774,Thailand,"Wichian Buri","15.6588889","101.1125031","107.0","15.6538889","15.663888900000002","101.1075031","101.1175031","15.6588889","101.1125031","107.0"
9775,Thailand,Phrae,"18.1500000","100.1333313","154.0","18.145","18.154999999999998","100.1283313","100.13833129999999","18.15","100.1333313","154.0"
9776,Thailand,"Ban Mae Chan","20.1472222","99.8538895","420.0","20.142222200000003","20.1522222","99.8488895","99.85888949999999","20.1472222","99.8538895","420.0"
9777,Thailand,"Sam Phran","13.7166667","100.2166672","2.0","13.711666699999999","13.7216667","100.21166720000001","100.2216672","13.7166667","100.2166672","2.0"
9778,Thailand,Kantharalak,"14.6500000","104.6500015","147.0","14.645","14.655000000000001","104.6450015","104.6550015","14.65","104.6500015","147.0"
9779,Thailand,Photharam,"13.6833333","99.8499985","8.0","13.678333299999998","13.6883333","99.8449985","99.8549985","13.6833333","99.8499985","8.0"
9780,Thailand,Phichit,"16.4333333","100.3666687","42.0","16.428333300000002","16.4383333","100.36166870000001","100.3716687","16.4333333","100.3666687","42.0"
9781,Thailand,"Det Udom","14.9050000","105.0772247","140.0","14.899999999999999","14.91","105.0722247","105.0822247","14.905","105.0772247","140.0"
9782,Thailand,"Ban Phai","16.0666667","102.7333298","173.0","16.0616667","16.071666699999998","102.72832980000001","102.7383298","16.0666667","102.7333298","173.0"
9783,Thailand,"Amphoe Tha Bo","17.8450000","102.5841675","149.0","17.84","17.849999999999998","102.57916750000001","102.5891675","17.845","102.5841675","149.0"
9784,Thailand,Loei,"17.4833333","101.7166672","254.0","17.478333300000003","17.4883333","101.71166720000001","101.7216672","17.4833333","101.7166672","254.0"
9785,Thailand,"Samut Songkhram","13.4000000","100.0000000","5.0","13.395","13.405000000000001","99.995","100.005","13.4","100.0","5.0"
9786,Thailand,Kathu,"7.9166667","98.3499985","159.0","7.9116667000000005","7.9216667","98.3449985","98.3549985","7.9166667","98.3499985","159.0"
9787,Thailand,"Amnat Charoen","15.8500000","104.6333313","149.0","15.844999999999999","15.855","104.6283313","104.63833129999999","15.85","104.6333313","149.0"
9788,Thailand,"Nakhon Phanom","17.4000000","104.7833328","140.0","17.395","17.404999999999998","104.7783328","104.78833279999999","17.4","104.7833328","140.0"
9789,Thailand,Satun,"6.6166667","100.0666656","18.0","6.6116667","6.6216667","100.0616656","100.07166559999999","6.6166667","100.0666656","18.0"
9790,Thailand,"Prachuap Khiri Khan","11.8209811","99.7840958","13.0","11.815981099999998","11.8259811","99.77909580000001","99.7890958","11.8209811","99.7840958","13.0"
9791,Thailand,"San Kamphaeng","18.7422222","99.1224976","296.0","18.7372222","18.7472222","99.11749760000001","99.1274976","18.7422222","99.1224976","296.0"
9792,Thailand,"Prachin Buri","14.0502778","101.3702774","23.0","14.0452778","14.0552778","101.36527740000001","101.3752774","14.0502778","101.3702774","23.0"
9793,Thailand,Krabi,"8.0666667","98.9166641","2.0","8.0616667","8.071666700000002","98.91166410000001","98.9216641","8.0666667","98.9166641","2.0"
9794,Thailand,"Ban Bang Sao Thong","13.6666667","100.8166656","2.0","13.6616667","13.671666700000001","100.8116656","100.82166559999999","13.6666667","100.8166656","2.0"
9795,Thailand,Yaring,"6.8616667","101.3649979","1.0","6.8566667","6.8666667","101.35999790000001","101.3699979","6.8616667","101.3649979","1.0"
9796,Thailand,"Amphoe Na Klang","17.3075000","102.1794434","254.0","17.302500000000002","17.3125","102.1744434","102.18444339999999","17.3075","102.1794434","254.0"
9797,Thailand,"Kaeng Khoi","14.5880556","101.0030594","27.0","14.5830556","14.593055600000001","100.9980594","101.0080594","14.5880556","101.0030594","27.0"
9798,Thailand,Betong,"5.7500000","101.0833359","284.0","5.745","5.755","101.0783359","101.08833589999999","5.75","101.0833359","284.0"
9799,Thailand,"Bang Phae","13.7000000","99.9333344","6.0","13.694999999999999","13.705","99.92833440000001","99.9383344","13.7","99.9333344","6.0"
9800,Togo,Lome,"6.1319444","1.2227778","64.0","6.1269444","6.1369444","1.2177778000000001","1.2277778","6.1319444","1.2227778","64.0"
9801,Togo,Sokode,"8.9833333","1.1333333","417.0","8.9783333","8.9883333","1.1283333000000002","1.1383333","8.9833333","1.1333333","417.0"
9802,Togo,Kara,"9.5511111","1.1861111","321.0","9.5461111","9.5561111","1.1811111","1.1911110999999999","9.5511111","1.1861111","321.0"
9803,Togo,Kpalime,"6.9000000","0.6333333","246.0","6.8950000000000005","6.905","0.6283333","0.6383333","6.9","0.6333333","246.0"
9804,Togo,Atakpame,"7.5333333","1.1333333","425.0","7.5283333","7.5383333","1.1283333000000002","1.1383333","7.5333333","1.1333333","425.0"
9805,Togo,Bassar,"9.2500000","0.7833333","463.0","9.245","9.255","0.7783333","0.7883333","9.25","0.7833333","463.0"
9806,Togo,Tsevie,"6.4261111","1.2133332","77.0","6.4211111","6.4311111","1.2083332","1.2183331999999998","6.4261111","1.2133332","77.0"
9807,Togo,Aneho,"6.2333333","1.6000000","64.0","6.2283333","6.2383333","1.5950000000000002","1.605","6.2333333","1.6","64.0"
9808,Togo,"Sansanne-Mango","10.3591667","0.4708333","143.0","10.354166699999999","10.3641667","0.4658333","0.4758333","10.3591667","0.4708333","143.0"
9809,Togo,Dapaong,"10.8638889","0.2050000","305.0","10.858888899999998","10.8688889","0.19999999999999998","0.21","10.8638889","0.205","305.0"
9810,Togo,Tchamba,"9.0333333","1.4166667","320.0","9.0283333","9.038333300000001","1.4116667","1.4216666999999998","9.0333333","1.4166667","320.0"
9811,Togo,Niamtougou,"9.7680556","1.1052778","391.0","9.7630556","9.773055600000001","1.1002778000000002","1.1102778","9.7680556","1.1052778","391.0"
9812,Togo,Bafilo,"9.3500000","1.2666667","454.0","9.344999999999999","9.355","1.2616667000000001","1.2716667","9.35","1.2666667","454.0"
9813,Togo,Notse,"6.9500000","1.1666667","147.0","6.945","6.955","1.1616667","1.1716666999999998","6.95","1.1666667","147.0"
9814,Togo,Sotouboua,"8.5666667","0.9833333","374.0","8.5616667","8.571666700000002","0.9783333","0.9883333","8.5666667","0.9833333","374.0"
9815,Togo,Vogan,"6.3333333","1.5333333","67.0","6.3283333","6.3383332999999995","1.5283333000000001","1.5383333","6.3333333","1.5333333","67.0"
9816,Togo,Badou,"7.5833333","0.6000000","361.0","7.5783333","7.5883332999999995","0.595","0.605","7.5833333","0.6","361.0"
9817,Togo,Tabligbo,"6.5833333","1.5000000","76.0","6.5783333","6.5883332999999995","1.495","1.505","6.5833333","1.5","76.0"
9818,Togo,Kande,"9.9577778","1.0447222","309.0","9.9527778","9.962777800000001","1.0397222000000002","1.0497222","9.9577778","1.0447222","309.0"
9819,Togo,Amlame,"7.4666667","0.9000000","489.0","7.4616667","7.4716667","0.895","0.905","7.4666667","0.9","489.0"
9820,Togo,Pagouda,"9.7525000","1.3277777","455.0","9.747499999999999","9.7575","1.3227777","1.3327776999999998","9.7525","1.3277777","455.0"
9821,Tonga,"Nuku`alofa","-21.1333333","-175.1999969","-9999.0","-21.1383333","-21.1283333","-175.2049969","-175.1949969","-21.1333333","-175.1999969","-9999.0"
9822,Tonga,Neiafu,"-18.6500000","-173.9833374","1.0","-18.654999999999998","-18.645","-173.9883374","-173.97833740000002","-18.65","-173.9833374","1.0"
9823,Tonga,Havelu,"-21.1500000","-175.2166595","1.0","-21.154999999999998","-21.145","-175.2216595","-175.2116595","-21.15","-175.2166595","1.0"
9824,Tonga,Vaini,"-21.2000000","-175.1999969","1.0","-21.205","-21.195","-175.2049969","-175.1949969","-21.2","-175.1999969","1.0"
9825,Tonga,Pangai,"-19.8000000","-174.3500061","-9999.0","-19.805","-19.795","-174.3550061","-174.3450061","-19.8","-174.3500061","-9999.0"
9826,Tonga,"`Ohonua","-21.3333333","-174.9499969","11.0","-21.3383333","-21.3283333","-174.9549969","-174.9449969","-21.3333333","-174.9499969","11.0"
9827,Tonga,Hihifo,"-15.9500000","-173.7500000","1.0","-15.955","-15.944999999999999","-173.755","-173.745","-15.95","-173.75","1.0"
9828,Tunisia,Tunis,"36.8027778","10.1797218","13.0","36.7977778","36.807777800000004","10.174721799999999","10.1847218","36.8027778","10.1797218","13.0"
9829,Tunisia,Sfax,"34.7405556","10.7602777","13.0","34.7355556","34.7455556","10.755277699999999","10.7652777","34.7405556","10.7602777","13.0"
9830,Tunisia,Sousse,"35.8255556","10.6411114","25.0","35.8205556","35.830555600000004","10.636111399999999","10.6461114","35.8255556","10.6411114","25.0"
9831,Tunisia,Midoun,"33.8083333","10.9938889","18.0","33.8033333","33.813333300000004","10.9888889","10.9988889","33.8083333","10.9938889","18.0"
9832,Tunisia,Kairouan,"35.6744444","10.1016665","67.0","35.669444399999996","35.6794444","10.0966665","10.106666500000001","35.6744444","10.1016665","67.0"
9833,Tunisia,Bizerte,"37.2744444","9.8738890","33.0","37.2694444","37.2794444","9.868889","9.878889000000001","37.2744444","9.873889","33.0"
9834,Tunisia,Gabes,"33.8833333","10.1166668","1.0","33.878333299999994","33.8883333","10.1116668","10.121666800000002","33.8833333","10.1166668","1.0"
9835,Tunisia,Kasserine,"35.1672222","8.8288889","657.0","35.162222199999995","35.1722222","8.8238889","8.833888900000002","35.1672222","8.8288889","657.0"
9836,Tunisia,Gafsa,"34.4250000","8.7841663","298.0","34.419999999999995","34.43","8.7791663","8.789166300000002","34.425","8.7841663","298.0"
9837,Tunisia,"La Goulette","36.8180556","10.3050003","1.0","36.8130556","36.8230556","10.300000299999999","10.3100003","36.8180556","10.3050003","1.0"
9838,Tunisia,Zarzis,"33.5000000","11.1166668","4.0","33.495","33.505","11.1116668","11.121666800000002","33.5","11.1166668","4.0"
9839,Tunisia,Monastir,"35.7833333","10.8333330","1.0","35.7783333","35.788333300000005","10.828332999999999","10.838333","35.7833333","10.833333","1.0"
9840,Tunisia,"La Mohammedia","36.6769444","10.1555557","79.0","36.671944399999994","36.6819444","10.1505557","10.160555700000002","36.6769444","10.1555557","79.0"
9841,Tunisia,"Al Marsa","36.8781788","10.3246593","8.0","36.8731788","36.8831788","10.3196593","10.329659300000001","36.8781788","10.3246593","8.0"
9842,Tunisia,Masakin,"35.7333333","10.5833330","44.0","35.728333299999996","35.7383333","10.578332999999999","10.588333","35.7333333","10.583333","44.0"
9843,Tunisia,Saqanis,"35.7833333","10.8000002","26.0","35.7783333","35.788333300000005","10.795000199999999","10.8050002","35.7833333","10.8000002","26.0"
9844,Tunisia,"Houmt Souk","33.8747222","10.8591671","7.0","33.8697222","33.8797222","10.8541671","10.864167100000001","33.8747222","10.8591671","7.0"
9845,Tunisia,Tataouine,"32.9333333","10.4499998","247.0","32.9283333","32.938333300000004","10.4449998","10.454999800000001","32.9333333","10.4499998","247.0"
9846,Tunisia,Douane,"36.4447222","10.7508335","1.0","36.4397222","36.449722200000004","10.7458335","10.755833500000001","36.4447222","10.7508335","1.0"
9847,Tunisia,Beja,"36.7333333","9.1833334","222.0","36.728333299999996","36.7383333","9.1783334","9.188333400000001","36.7333333","9.1833334","222.0"
9848,Tunisia,"Al Hammamat","36.4000000","10.6166668","-9999.0","36.394999999999996","36.405","10.6116668","10.621666800000002","36.4","10.6166668","-9999.0"
9849,Tunisia,Jendouba,"36.5011111","8.7794447","141.0","36.4961111","36.506111100000005","8.7744447","8.784444700000002","36.5011111","8.7794447","141.0"
9850,Tunisia,"El Kef","36.1822222","8.7147226","684.0","36.177222199999996","36.1872222","8.7097226","8.7197226","36.1822222","8.7147226","684.0"
9851,Tunisia,"Hammam-Lif","36.7330556","10.3361111","1.0","36.7280556","36.7380556","10.3311111","10.341111100000001","36.7330556","10.3361111","1.0"
9852,Tunisia,"Oued Lill","36.8341667","10.0422220","65.0","36.829166699999995","36.8391667","10.037222","10.047222000000001","36.8341667","10.042222","65.0"
9853,Tunisia,"Menzel Bourguiba","37.1558333","9.7936115","32.0","37.150833299999995","37.1608333","9.7886115","9.798611500000002","37.1558333","9.7936115","32.0"
9854,Tunisia,Zouila,"35.5005556","11.0605555","13.0","35.495555599999996","35.5055556","11.055555499999999","11.0655555","35.5005556","11.0605555","13.0"
9855,Tunisia,Rades,"36.7680556","10.2752781","4.0","36.763055599999994","36.7730556","10.270278099999999","10.2802781","36.7680556","10.2752781","4.0"
9856,Tunisia,"Sidi Bouzid","35.0402778","9.4936113","313.0","35.035277799999996","35.0452778","9.488611299999999","9.4986113","35.0402778","9.4936113","313.0"
9857,Tunisia,"Al Metlaoui","34.3333333","8.3999996","231.0","34.3283333","34.3383333","8.394999599999998","8.4049996","34.3333333","8.3999996","231.0"
9858,Tunisia,Jammal,"35.6333333","10.7666664","24.0","35.628333299999994","35.6383333","10.7616664","10.7716664","35.6333333","10.7666664","24.0"
9859,Tunisia,"Qasr Hallal","35.6500000","10.8999996","21.0","35.644999999999996","35.655","10.894999599999998","10.9049996","35.65","10.8999996","21.0"
9860,Tunisia,"El Hamma","33.9000000","9.8000002","59.0","33.894999999999996","33.905","9.795000199999999","9.8050002","33.9","9.8000002","59.0"
9861,Tunisia,Tozeur,"33.9205556","8.1333332","42.0","33.9155556","33.9255556","8.128333199999998","8.1383332","33.9205556","8.1333332","42.0"
9862,Tunisia,"Dar Chabanne","36.4694444","10.7511110","19.0","36.4644444","36.4744444","10.746110999999999","10.756111","36.4694444","10.751111","19.0"
9863,Tunisia,"Hammam Sousse","35.8588889","10.5938892","5.0","35.853888899999994","35.8638889","10.588889199999999","10.5988892","35.8588889","10.5938892","5.0"
9864,Tunisia,"Al Qarmadah","34.7500000","10.7833328","-9999.0","34.745","34.755","10.7783328","10.788332800000001","34.75","10.7833328","-9999.0"
9865,Tunisia,Korba,"36.5786111","10.8586111","1.0","36.5736111","36.583611100000006","10.853611099999998","10.8636111","36.5786111","10.8586111","1.0"
9866,Tunisia,"La Sebala du Mornag","36.6816667","10.2888889","26.0","36.6766667","36.6866667","10.283888899999999","10.2938889","36.6816667","10.2888889","26.0"
9867,Tunisia,Mateur,"37.0400000","9.6663885","51.0","37.035","37.045","9.6613885","9.6713885","37.04","9.6663885","51.0"
9868,Tunisia,"Ar Rudayyif","34.3833333","8.1499996","575.0","34.378333299999994","34.3883333","8.144999599999998","8.1549996","34.3833333","8.1499996","575.0"
9869,Tunisia,Douz,"33.4575000","9.0216665","64.0","33.4525","33.462500000000006","9.0166665","9.026666500000001","33.4575","9.0216665","64.0"
9870,Tunisia,"Ksour Essaf","35.4202778","10.9980555","1.0","35.4152778","35.4252778","10.993055499999999","11.0030555","35.4202778","10.9980555","1.0"
9871,Tunisia,Siliana,"36.0833333","9.3666668","420.0","36.0783333","36.0883333","9.3616668","9.371666800000002","36.0833333","9.3666668","420.0"
9872,Tunisia,Manouba,"36.8077778","10.1011114","32.0","36.802777799999994","36.8127778","10.0961114","10.106111400000001","36.8077778","10.1011114","32.0"
9873,Tunisia,Nefta,"33.8741667","7.8797221","43.0","33.8691667","33.879166700000006","7.8747221000000005","7.8847221","33.8741667","7.8797221","43.0"
9874,Tunisia,Chebba,"35.2372222","11.1149998","14.0","35.232222199999995","35.2422222","11.109999799999999","11.1199998","35.2372222","11.1149998","14.0"
9875,Tunisia,"Menzel Jemil","37.2358333","9.9174995","50.0","37.2308333","37.240833300000006","9.9124995","9.9224995","37.2358333","9.9174995","50.0"
